time,az_deg,el_deg,az_deg_filt,el_deg_filt,az_rate_filt,el_rate_filt
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0363636363636363,0.013024728012283,5.6331845131987714,0.006516666856506653,2.818453235962389,0.00023665677086563062,0.10235386530349717
0.0727272727272727,0.0260553777005725,11.159442083468404,0.013061064420531865,5.612259564121649,0.000944969200428838,0.4047275454535855
0.109090909090909,0.0390919517551537,16.48361774609078,0.019671395162001424,8.373225727696672,0.0023536479192112097,0.9930184413655307
0.1454545454545454,0.0521344528665963,21.53090564567812,0.026401494255323114,11.102147115174937,0.004677642616045608,1.9348603758890772
0.1818181818181818,0.0651828837252992,26.250828369737963,0.0333186903603598,13.807355282161044,0.008108371571915568,3.274614467392655
0.2181818181818181,0.0782372470216046,30.616688545000805,0.04050045415376055,16.502290772414007,0.012802609370642783,5.0303635519102725
0.2545454545454545,0.0912975454459683,34.62190425266812,0.04802983769321461,19.202557201590857,0.01887139883017267,7.193102825992927
0.2909090909090909,0.1043637816887894,38.27496663490804,0.055989946871728855,21.922945230249848,0.02637063147931669,9.728101617407042
0.3272727272727272,0.1174359584404101,41.59439790755373,0.06445793075701273,24.67485342844065,0.03529495534763013,12.578254808052524
0.3636363636363636,0.1305140783911156,44.60449204327463,0.07349915242521372,27.46441849385327,0.04557633630011418,15.669088001812842
0.4,0.1435981442311913,47.33210824195435,0.08316226563042782,30.291527273938136,0.05708793327718746,18.914913245040296
0.4363636363636363,0.1566881586509794,49.80447102234812,0.09347582766039886,33.149736274636496,0.06965307676799401,22.22548775838172
0.4727272727272727,0.1697841243406515,52.04778988297433,0.10444684381850014,36.02698962570546,0.08305827563810621,25.512462848112044
0.509090909090909,0.1828860439903792,54.08648227854512,0.11606132116846103,38.906924173114895,0.09706854313472787,28.694962685849262
0.5454545454545454,0.1959939202903342,55.94280882486095,0.128286591671296,41.77049666074739,0.11144308026133758,31.70380133785406
0.5818181818181818,0.2091077559306313,57.63677257437351,0.1410749253499824,44.597668015007365,0.12594951235735438,34.48408966731113
0.6181818181818182,0.2222275536012148,59.1861764259531,0.15436783866373557,47.3689253131795,0.14037535021026618,36.99623915949622
0.6545454545454545,0.2353533159921994,60.60676720429303,0.16810051588134078,50.06649495375721,0.15453597607195765,39.21557949289756
0.6909090909090909,0.2484850457934158,61.912420463651294,0.1822058712767511,52.67517982514806,0.1682790680502515,41.130935992829
0.7272727272727273,0.2616227456948081,63.11533782770164,0.19661794007139852,55.1828216773218,0.18148585123640798,42.74255562485546
0.7636363636363637,0.2747664183860934,64.22624049591964,0.2112744506021859,57.58043773583039,0.19406984695874513,44.05974197808196
0.8,0.2879160665571021,65.25455013395847,0.22611856722002824,59.862105828930225,0.2059738899752279,45.098487714716214
0.8363636363636363,0.3010716928974375,66.20855307351553,0.24109988799973298,62.02467836892298,0.21716614181686644,45.879304290897885
0.8727272727272727,0.3142333000967028,67.09554656116744,0.2561748327545849,64.06739843765278,0.22763570357683466,46.425363896823264
0.9090909090909092,0.3274008908443875,67.92196739696924,0.27130657301726685,65.9914771223037,0.23738827395613077,46.76099935865822
0.9454545454545454,0.3405744678299811,68.6935041477911,0.2864646477382934,67.79967503048694,0.2464421444703361,46.910558404986325
0.9818181818181818,0.3537540337427458,69.41519450434677,0.30162438713131523,69.49591577180631,0.2548246937984999,46.89757826699776
1.018181818181818,0.3669395912720006,70.0915094642825,0.316766240655602,71.08494675455768,0.2625694450409752,46.7442314286133
1.0545454545454545,0.380131143106837,70.72642598539632,0.33187507903509567,72.57205339737071,0.2697136825794852,46.47098907260333
1.0909090909090908,0.3933286919364036,71.32348963607447,0.34693951746553775,73.96282659209977,0.2762965844099547,46.0964513431174
1.1272727272727272,0.4065322404496214,71.8858686181917,0.3619512889465557,75.26297944369101,0.2823578048907014,45.637299785980716
1.1636363636363636,0.4197417913353547,72.41640037650116,0.37690468305238367,76.47820733641271,0.28793643569798233,45.10833500875745
1.2,0.4329573472822972,72.9176318520449,0.39179605588079697,77.6140846636619,0.29307027432907395,44.522570324209696
1.2363636363636363,0.4461789109791994,73.39185429254407,0.40662341061829077,78.67599164730989,0.2977953359251925,43.891359133457215
1.2727272727272727,0.4594064851145276,73.8411334031578,0.4213860443357619,79.6690652173804,0.3021455528584339,43.22453972934954
1.309090909090909,0.4726400723766915,74.26733550713756,0.4360842545813839,80.59816868499226,0.3061526157443703,42.530585984255296
1.3454545454545457,0.4858796754539867,74.67215028716471,0.4507190984974701,81.46787576683363,0.3098459183125881,41.81675610603674
1.3818181818181818,0.4991252970345385,75.05711059330044,0.4652921971241278,82.28246531623996,0.313252576383816,41.08923444678694
1.4181818181818182,0.5123769398064724,75.4236097309992,0.47980557795168227,83.04592383560662,0.31639749786806054,40.3532633966936
1.4545454545454546,0.5256346064576292,75.7729165809867,0.4942615494298353,83.76195346681288,0.3193034862035431,39.613263849267184
1.490909090909091,0.5388982996757363,76.10618885050395,0.5086626018915035,84.4339836770948,0.32199136409255147,38.87294372375434
1.5272727272727271,0.5521680221485212,76.42448471112179,0.5230113301131003,85.06518528346987,0.32448010789417653,38.13539469161432
1.5636363636363635,0.565443776563427,76.72877304083956,0.5373103734580976,85.65848580013437,0.3267869857548243,37.40317766869544
1.6,0.5787255656077832,77.01994245645442,0.5515623702093344,86.21658536258565,0.32892769463867816,36.67839787449232
1.6363636363636365,0.5920133919687487,77.29880929533165,0.5657699232758616,86.74197269180162,0.33091649298964576,35.962770378348594
