time,az_deg,el_deg
6.16,2.2929898307877465,86.56788764353317
6.2,2.3084629023161938,86.589911248548
6.24,2.3239436871981525,86.6116532069599
6.28,2.3394321889408047,86.63311887523622
6.32,2.354928411050196,86.6543134750142
6.36,2.3704323570315182,86.67524209731211
6.4,2.3859440303888277,86.69590970658345
6.44,2.4014634346251,86.71632114462152
6.48,2.4169905732424013,86.73648113432033
6.52,2.432525449741604,86.75639428329809
6.56,2.448068067622671,86.77606508738931
6.6,2.463618430384315,86.79549793401067
6.64,2.479176541524339,86.81469710540622
6.68,2.4947424045394087,86.8336667817768
6.72,2.5103160229250534,86.85241104429848
6.76,2.5258974001757224,86.87093387803468
6.8,2.541486539784785,86.88923917474608
6.84,2.557083445244473,86.90733073560277
6.88,2.572688120045882,86.92521227380232
6.92,2.5883005676790276,86.94288741709771
6.96,2.6039207916327314,86.96035971023869
7.0,2.619548795394678,86.97763261732996
7.04,2.6351845824514157,86.99470952410947
7.08,2.6508281562883553,87.01159374014996
7.12,2.6664795203896574,87.02828850098697
7.16,2.6821386782383456,87.04479697017558
7.2,2.6978056333163067,87.0611222412794
7.24,2.71348038910412,87.07726733979385
7.28,2.729162949081285,87.09323522500637
7.32,2.744853316725937,87.10902879179616
7.36,2.7605514955151875,87.12465087237553
7.4,2.7762574889247844,87.14010423797495
7.44,2.791971300429168,87.15539160047437
7.48,2.807692933501812,87.17051561398216
7.52,2.8234223916145993,87.18547887636419
7.56,2.8391596782384454,87.20028393072455
7.6,2.8549047968427317,87.21493326683981
7.64,2.870657750895816,87.22942932254836
7.68,2.886418543864636,87.24377448509671
7.72,2.9021871792147635,87.25797109244412
7.76,2.917963660410578,87.27202143452705
7.8,2.933747990915208,87.28592775448496
7.84,2.949540174190304,87.29969224984876
7.88,2.9653402136962654,87.31331707369324
7.92,2.9811481128921287,87.32680433575482
7.96,2.9969638752357355,87.34015610351568
8.0,3.0127875041833363,87.35337440325557
8.04,3.028619003189988,87.36646122107246
8.08,3.0444583757092687,87.3794185038728
8.12,3.060305625193564,87.39224816033294
8.16,3.0761607550936105,87.40495206183223
8.2,3.092023768858894,87.41753204335893
8.24,3.1078946699375933,87.42998990438998
8.28,3.1237734617762953,87.44232740974529
8.32,3.1396601478202797,87.45454629041745
8.36,3.1555547315132912,87.46664824437802
8.4,3.1714572162977674,87.47863493736044
8.44,3.187367605614668,87.49050800362116
8.48,3.2032859029033602,87.50226904667915
8.52,3.219212111601962,87.5139196400347
8.56,3.235146235146942,87.52546132786816
8.6,3.2510882769734053,87.53689562571925
8.64,3.267038240514921,87.54822402114762
8.68,3.282996129203525,87.55944797437516
8.72,3.298961946469774,87.57056891891081
8.76,3.314935695742804,87.58158826215818
8.8,3.330917380450046,87.5925073860068
8.84,3.3469070040175666,87.60332764740731
8.88,3.362904569869727,87.61405037893121
8.92,3.378910081429524,87.62467688931557
8.96,3.394923542118306,87.63520846399318
9.0,3.410944955355717,87.6456463656088
9.04,3.426974324560092,87.65599183452144
9.08,3.4430116531479484,87.6662460892938
9.12,3.459056944534325,87.67641032716845
9.16,3.4751102021326687,87.68648572453205
9.2,3.491171429354779,87.69647343736708
9.24,3.5072406296108056,87.70637460169215
9.28,3.523317806309251,87.7161903339909
9.32,3.539402962857139,87.72592173162981
9.36,3.5554961026596175,87.73556987326548
9.4,3.571597229120357,87.74513581924138
9.44,3.587706345641209,87.75462061197479
9.48,3.603823455622546,87.76402527633364
9.52,3.6199485624628664,87.77335082000425
9.56,3.6360816695590756,87.78259823384963
9.6,3.6522227803063174,87.79176849225883
9.64,3.668371898098144,87.8008625534879
9.68,3.6845290263261745,87.80988135999209
9.72,3.7006941683805508,87.81882583875009
9.76,3.7168673276494246,87.82769690158018
9.8,3.7330485075194133,87.83649544544888
9.84,3.749237711375258,87.84522235277181
9.88,3.7654349425999385,87.85387849170755
9.92,3.7816402045746713,87.86246471644412
9.96,3.7978535006789116,87.8709818674789
10.0,3.814074834290352,87.87943077189156
10.04,3.830304208784753,87.88781224361072
10.08,3.846541627536226,87.8961270836741
10.12,3.862787093916893,87.9043760804826
10.16,3.879040611297114,87.91256001004848
10.2,3.8953021830454873,87.92067963623752
10.24,3.9115718125286776,87.9287357110057
10.28,3.9278495031114744,87.93672897463031
10.32,3.9441352581567912,87.94466015593565
10.36,3.9604290810257794,87.95252997251363
10.4,3.976730975077544,87.96033913093913
10.44,3.9930409436694276,87.96808832698066
10.48,4.009358990156784,87.97577824580594
10.52,4.025685117893033,87.98340956218303
10.56,4.0420193302297776,87.99098294067673
10.6,4.058361630516515,87.99849903584068
10.64,4.074712022100925,88.00595849240509
10.68,4.091070508328755,88.01336194546019
10.72,4.107437092543648,88.0207100206357
10.76,4.123811778087429,88.02800333427629
10.8,4.140194568299819,88.03524249361304
10.84,4.15658546651855,88.04242809693123
10.88,4.1729844760795345,88.04956073373445
10.92,4.189391600316355,88.056640984905
10.96,4.205806842560833,88.06366942286085
11.0,4.222230206142683,88.07064661170925
11.04,4.238661694389521,88.07757310739692
11.08,4.255101310626969,88.08444945785695
11.12,4.27154905817855,88.09127620315274
11.16,4.288004940365795,88.09805387561863
11.2,4.304468960507961,88.10478299999765
11.24,4.320941121922488,88.11146409357629
11.28,4.3374214279244825,88.11809766631639
11.32,4.3539098818270645,88.12468422098439
11.36,4.370406486941192,88.1312242532776
11.4,4.386911246575664,88.13771825194799
11.44,4.403424164037176,88.14416669892348
11.48,4.419945242630263,88.15057006942642
11.52,4.436474485657357,88.15692883208982
11.56,4.453011896418616,88.16324344907115
11.6,4.469557478212039,88.16951437616372
11.64,4.486111234333521,88.17574206290581
11.68,4.502673168076683,88.18192695268765
11.72,4.519243282732873,88.18806948285592
11.76,4.535821581591335,88.19417008481655
11.8,4.552408067939098,88.2002291841351
11.84,4.569002745060743,88.20624720063522
11.88,4.585605616238865,88.21222454849517
11.92,4.602216684753671,88.21816163634229
11.96,4.6188359538830355,88.22405886734573
12.0,4.635463426902618,88.2299166393072
12.04,4.65209910708586,88.23573534474997
12.08,4.66874299770376,88.24151537100605
12.12,4.685395102025041,88.2472571003018
12.16,4.70205542331621,88.25296090984163
12.2,4.718723964841274,88.25862717189027
12.24,4.735400729862079,88.26425625385328
12.28,4.752085721637911,88.26984851835606
12.32,4.768778943425843,88.2754043233213
12.36,4.7854803984805585,88.28092402204499
12.4,4.802190090054296,88.2864079632708
12.44,4.818908021396908,88.29185649126327
12.48,4.835634195755858,88.29726994587939
12.52,4.852368616376282,88.30264866263886
12.56,4.869111286500697,88.30799297279309
12.6,4.88586220936935,88.31330320339283
12.64,4.902621388219927,88.31857967735449
12.68,4.919388826287729,88.32382271352529
12.72,4.936164526805612,88.32903262674701
12.76,4.952948493003873,88.33420972791882
12.8,4.96974072811031,88.33935432405872
12.84,4.986541235350273,88.34446671836382
12.88,5.003350017946673,88.34954721026972
12.92,5.0201670791196875,88.35459609550847
12.96,5.0369924220872235,88.35961366616579
13.0,5.053826050064345,88.36460021073695
13.04,5.070667966263898,88.36955601418184
13.08,5.087518173895887,88.3744813579789
13.12,5.104376676167874,88.37937652017807
13.16,5.121243476284803,88.38424177545288
13.2,5.138118577449006,88.38907739515152
13.24,5.155001982860256,88.39388364734693
13.28,5.17189369571571,88.39866079688609
13.32,5.188793719209741,88.40340910543844
13.36,5.205702056534335,88.40812883154325
13.4,5.222618710878692,88.41282023065634
13.44,5.239543685429226,88.41748355519591
13.48,5.256476983369964,88.42211905458753
13.52,5.273418607881979,88.4267269753083
13.56,5.290368562143783,88.43130756093034
13.6,5.307326849331162,88.43586105216333
13.64,5.324293472617228,88.44038768689661
13.68,5.34126843517231,88.44488770024016
13.72,5.358251740163951,88.44936132456516
13.76,5.375243390757078,88.45380878954373
13.8,5.3922433901137765,88.45823032218796
13.84,5.409251741393291,88.46262614688831
13.88,5.42626844775225,88.46699648545136
13.92,5.443293512344326,88.47134155713682
13.96,5.46032693832052,88.47566157869402
14.0,5.477368728828878,88.47995676439768
14.04,5.494418887014774,88.48422732608319
14.08,5.511477416020625,88.48847347318107
14.12,5.5285443189860075,88.49269541275116
14.16,5.545619599047768,88.49689334951591
14.2,5.562703259339685,88.50106748589334
14.24,5.579795302992807,88.50521802202931
14.28,5.59689573313517,88.50934515582937
14.32,5.614004552892027,88.51344908298991
14.36,5.631121765385615,88.517529997029
14.4,5.648247373735273,88.5215880893165
14.44,5.665381381057443,88.52562354910383
14.48,5.6825237904654955,88.52963656355318
14.52,5.699674605070015,88.53362731776627
14.56,5.716833827978519,88.53759599481253
14.6,5.734001462295453,88.54154277575708
14.64,5.751177511122421,88.54546783968783
14.68,5.768361977557959,88.54937136374262
14.72,5.785554864697474,88.55325352313555
14.76,5.802756175633533,88.55711449118303
14.8,5.819965913455576,88.56095443932941
14.84,5.837184081249916,88.56477353717217
14.88,5.854410682099854,88.5685719524867
14.92,5.871645719085734,88.57234985125078
14.96,5.888889195284605,88.57610739766841
15.0,5.906141113770502,88.57984475419362
15.04,5.923401477614391,88.58356208155355
15.08,5.94067028988411,88.58725953877146
15.12,5.95794755364426,88.59093728318915
15.16,5.9752332719564265,88.59459547048915
15.2,5.992527447878956,88.59823425471654
15.24,6.009830084467012,88.60185378830037
15.28,6.027141184772631,88.60545422207483
15.32,6.044460751844667,88.6090357053
15.36,6.06178878872862,88.61259838568242
15.4,6.079125298467034,88.6161424093951
15.44,6.0964702840989276,88.61966792109746
15.48,6.113823748660309,88.62317506395483
15.52,6.131185695183774,88.6266639796577
15.56,6.14855612669885,88.63013480844064
15.6,6.165935046231539,88.63358768910096
15.64,6.183322456804717,88.63702275901703
15.68,6.200718361437907,88.64044015416636
15.72,6.218122763147392,88.6438400091435
15.76,6.235535664945985,88.64722245717743
15.8,6.252957069843319,88.65058763014895
15.84,6.270386980845558,88.65393565860755
15.88,6.287825400955512,88.6572666717883
15.92,6.305272333172752,88.66058079762827
15.96,6.322727780493324,88.66387816278275
16.0,6.3401917459099195,88.66715889264132
16.04,6.357664232411821,88.6704231113436
16.08,6.375145242984843,88.67367094179471
16.12,6.392634780611502,88.6769025056807
16.16,6.4101328482707345,88.6801179234835
16.2,6.427639448938066,88.6833173144958
16.24,6.445154585585556,88.68650079683576
16.28,6.462678261181736,88.6896684874613
16.32,6.480210478691788,88.6928205021844
16.36,6.4977512410771965,88.69595695568506
16.4,6.515300551295979,88.69907796152505
16.44,6.532858412302744,88.70218363216158
16.48,6.550424827048403,88.70527407896063
16.52,6.5679997984804,88.70834941221015
16.56,6.585583329542601,88.71140974113314
16.6,6.60317542317523,88.71445517390035
16.64,6.62077608231499,88.717485817643
16.68,6.638385309894943,88.7205017784652
16.72,6.656003108844516,88.72350316145625
16.76,6.673629482089609,88.7264900707027
16.8,6.691264432552259,88.72946260930027
16.84,6.708907963151148,88.73242087936568
16.88,6.726560076801036,88.73536498204814
16.92,6.744220776413101,88.73829501754086
16.96,6.7618900648947715,88.74121108509226
17.0,6.7795679451499495,88.74411328301706
17.04,6.797254420078616,88.74700170870729
17.08,6.814949492577057,88.74987645864306
17.12,6.83265316553792,88.75273762840314
17.16,6.850365441849988,88.75558531267558
17.2,6.868086324398291,88.7584196052679
17.24,6.8858158160641665,88.76124059911749
17.28,6.903553919725027,88.76404838630145
17.32,6.921300638254593,88.76684305804672
17.36,6.93905597452266,88.76962470473968
17.4,6.95681993139533,88.772393415936
17.44,6.97459251173467,88.77514928036993
17.48,6.992373718399108,88.77789238596391
17.52,7.010163554242979,88.7806228198377
17.56,7.027962022116867,88.78334066831752
17.6,7.0457691248674905,88.78604601694511
17.64,7.063584865337532,88.78873895048658
17.68,7.081409246365865,88.79141955294118
17.72,7.099242270787386,88.79408790754994
17.76,7.117083941433009,88.79674409680425
17.8,7.134934261129729,88.7993882024542
17.84,7.15279323270056,88.80202030551695
17.88,7.170660858964538,88.80464048628485
17.92,7.1885371427366636,88.80724882433361
17.96,7.206422086827899,88.80984539853021
18.0,7.224315694045345,88.81243028704078
18.04,7.242217967191834,88.81500356733835
18.08,7.260128909066282,88.81756531621058
18.12,7.278048522463564,88.82011560976721
18.16,7.295976810174352,88.82265452344761
18.2,7.313913774985394,88.82518213202809
18.24,7.33185941967912,88.82769850962916
18.28,7.349813747034034,88.83020372972277
18.32,7.36777675982438,88.83269786513931
18.36,7.385748460820423,88.83518098807458
18.4,7.403728852787992,88.83765317009677
18.44,7.421717938489053,88.84011448215317
18.48,7.439715720681193,88.84256499457695
18.52,7.45772220211785,88.84500477709373
18.56,7.4757373855482,88.84743389882816
18.6,7.493761273717382,88.84985242831037
18.64,7.511793869366045,88.85226043348237
18.68,7.529835175230744,88.85465798170424
18.72,7.547885194043715,88.85704513976046
18.76,7.565943928532931,88.85942197386599
18.8,7.584011381422158,88.86178854967233
18.84,7.602087555430614,88.86414493227348
18.88,7.620172453273483,88.86649118621187
18.92,7.6382660776615126,88.86882737548416
18.96,7.656368431300962,88.87115356354701
19.0,7.674479516893939,88.87346981332274
19.04,7.692599337138063,88.87577618720498
19.08,7.710727894726631,88.87807274706414
19.12,7.728865192348451,88.88035955425292
19.16,7.74701123268801,88.88263666961176
19.2,7.765166018425305,88.88490415347404
19.24,7.783329552236012,88.88716206567149
19.28,7.801501836791147,88.88941046553927
19.32,7.8196828747574045,88.89164941192121
19.36,7.83787266879699,88.8938789631748
19.4,7.856071221567561,88.89609917717624
19.44,7.87427853572234,88.89831011132537
19.48,7.892494613909889,88.90051182255058
19.52,7.910719458774452,88.90270436731363
19.56,7.928953072955437,88.90488780161438
19.6,7.947195459087993,88.90706218099557
19.64,7.965446619802492,88.90922756054738
19.68,7.983706557724702,88.91138399491214
19.72,8.001975275475957,88.91353153828872
19.76,8.020252775672816,88.91567024443718
19.8,8.038539060927235,88.9178001666831
19.84,8.056834133846564,88.91992135792194
19.88,8.075137997033437,88.92203387062341
19.92,8.093450653085881,88.92413775683579
19.96,8.111772104597208,88.92623306818999
