time,az_deg,el_deg
0.0,0.0,0.0
0.03636363636363636,0.013024728012283049,5.6331845131987714
0.07272727272727272,0.026055377700572535,11.159442083468404
0.10909090909090909,0.039091951755153787,16.48361774609078
0.14545454545454545,0.05213445286659635,21.53090564567812
0.18181818181818182,0.06518288372529923,26.250828369737963
0.21818181818181817,0.07823724702160462,30.616688545000805
0.2545454545454545,0.09129754544596835,34.62190425266812
0.2909090909090909,0.10436378168878946,38.27496663490804
0.32727272727272727,0.1174359584404101,41.594397907553734
0.36363636363636365,0.13051407839111562,44.60449204327463
0.4,0.14359814423119133,47.33210824195435
0.43636363636363634,0.1566881586509794,49.80447102234812
0.4727272727272727,0.1697841243406515,52.04778988297433
0.509090909090909,0.18288604399037922,54.08648227854512
0.5454545454545454,0.19599392029033424,55.94280882486095
0.5818181818181818,0.20910775593063136,57.63677257437351
0.6181818181818182,0.22222755360121482,59.1861764259531
0.6545454545454545,0.23535331599219944,60.60676720429303
0.6909090909090909,0.2484850457934158,61.912420463651294
0.7272727272727273,0.26162274569480815,63.11533782770164
0.7636363636363637,0.2747664183860934,64.22624049591964
0.8,0.2879160665571021,65.25455013395847
0.8363636363636363,0.3010716928974375,66.20855307351553
0.8727272727272727,0.3142333000967028,67.09554656116744
0.9090909090909091,0.3274008908443875,67.92196739696924
0.9454545454545454,0.34057446782998113,68.6935041477911
0.9818181818181818,0.35375403374274583,69.41519450434677
1.018181818181818,0.3669395912720006,70.0915094642825
1.0545454545454545,0.38013114310683704,70.72642598539632
1.0909090909090908,0.39332869193640363,71.32348963607447
1.1272727272727272,0.40653224044962144,71.8858686181917
1.1636363636363636,0.4197417913353547,72.41640037650116
1.2,0.4329573472822972,72.9176318520449
1.2363636363636363,0.4461789109791994,73.39185429254407
1.2727272727272727,0.45940648511452764,73.8411334031578
1.309090909090909,0.4726400723766915,74.26733550713756
1.3454545454545455,0.4858796754539867,74.67215028716471
1.3818181818181818,0.49912529703453856,75.05711059330044
1.4181818181818182,0.5123769398064724,75.4236097309992
1.4545454545454546,0.5256346064576292,75.7729165809867
1.490909090909091,0.5388982996757363,76.10618885050395
1.5272727272727273,0.5521680221485212,76.42448471112179
1.5636363636363637,0.565443776563427,76.72877304083956
1.6,0.5787255656077832,77.01994245645442
1.6363636363636365,0.5920133919687487,77.29880929533165
1.6727272727272726,0.6053072583333687,77.56612468295258
1.709090909090909,0.6186071673885181,77.82258080332487
1.7454545454545454,0.6319131218209577,78.06881647295774
1.7818181818181817,0.6452251243172213,78.30542210517805
1.8181818181818181,0.6585431775636152,78.53294413970355
1.8545454545454545,0.6718672842463889,78.75188900227414
1.8909090909090909,0.6851974470516211,78.96272665050105
1.9272727272727272,0.6985336686650498,79.16589375469609
1.9636363636363636,0.7118759517724698,79.36179655610263
2.0,0.7252242990592777,79.55081343950218
2.036363636363636,0.7385787132107566,79.73329725248233
2.0727272727272728,0.7519391969120193,79.90957739961168
2.109090909090909,0.7653057528479508,80.07996173627537
2.1454545454545455,0.7786783837032658,80.24473828390563
2.1818181818181817,0.7920570921623948,80.40417678572307
2.2181818181818183,0.8054418809096546,80.55853011983068
2.2545454545454544,0.8188327526290777,80.70803558452462
2.290909090909091,0.8322297100045262,80.8529160689621
2.327272727272727,0.8456327557196346,80.99338112082148
2.3636363636363638,0.8590418924577534,81.12962792127396
2.4,0.8724571229020057,81.26184217643313
2.4363636363636365,0.8858784497354577,81.39019893343752
2.4727272727272727,0.899305875640664,81.51486332843197
2.5090909090909093,0.9127394033001792,81.63599127293165
2.5454545454545454,0.9261790353961032,81.75373008436216
2.581818181818182,0.939624774610536,81.86821906596057
2.618181818181818,0.9530766236250088,81.97959004068338
2.6545454545454548,0.96653458512111,82.08796784329019
2.690909090909091,0.97999866178003,82.19347077434924
2.727272727272727,0.9934688562825613,82.29621101953471
2.7636363636363637,1.0069451713094963,82.396295037252
2.8,1.0204276095411728,82.49382391732892
2.8363636363636364,1.0339161736576443,82.5888937132459
2.8727272727272726,1.0474108663388506,82.68159575014089
2.909090909090909,1.06091169026422,82.77201691061279
2.9454545454545453,1.0744186481130669,82.86023990015737
2.981818181818182,1.0879317425643649,82.94634349389972
3.018181818181818,1.1014509762967464,83.03040276613451
3.0545454545454547,1.1149763519886164,83.11248930404805
3.090909090909091,1.128507872318039,83.19267140687288
3.1272727272727274,1.1420455399627372,83.27101427161442
3.1636363636363636,1.1555893576001495,83.34758016638916
3.2,1.1691393279074305,83.42242859232276
3.2363636363636363,1.1826954535613936,83.49561643487566
3.272727272727273,1.1962577372384544,83.56719810538911
3.309090909090909,1.2098261816149147,83.63722567357786
3.3454545454545452,1.2234007893664511,83.70574899163482
3.381818181818182,1.2369815631686265,83.7728158105585
3.418181818181818,1.250568505696549,83.8384718892632
3.4545454545454546,1.2641616196250425,83.902761096987
3.4909090909090907,1.2777609076285898,83.96572550947123
3.5272727272727273,1.2913663723812192,84.02740549934693
3.5636363636363635,1.3049780165567881,84.08783982113006
3.6,1.3185958428285858,84.14706569119537
3.6363636363636362,1.332219853869617,84.20511886307028
3.672727272727273,1.3458500523526595,84.26203369836445
3.709090909090909,1.3594864409498655,84.31784323362582
3.7454545454545456,1.3731290223331598,84.37257924339285
3.7818181818181817,1.3867777991741264,84.42627229969223
3.8181818181818183,1.4004327741437805,84.47895182821262
3.8545454545454545,1.414093949913024,84.53064616136874
3.890909090909091,1.4277613291520765,84.58138258845402
3.9272727272727272,1.4414349145309302,84.6311874030656
3.963636363636364,1.4551147087191225,84.68008594797338
4.0,1.46880071438585,84.72810265759112
4.036363636363636,1.4824929341997404,84.77526109819802
4.072727272727272,1.4961913708292514,84.82158400604759
4.109090909090909,1.5098960269421582,84.86709332349237
4.1454545454545455,1.523606905205952,84.91181023324316
4.181818181818182,1.5373240082877828,84.95575519087414
4.218181818181818,1.5510473388541186,84.99894795567747
4.254545454545455,1.5647768995712568,85.04140761996399
4.290909090909091,1.5785126931048694,85.08315263690046
4.327272727272727,1.5922547221202308,85.1242008469675
4.363636363636363,1.606002989282274,85.1645695031173
4.4,1.6197574972552502,85.20427529470489
4.4363636363636365,1.6335182487032398,85.24333437026155
4.472727272727273,1.6472852462896412,85.28176235917587
4.509090909090909,1.661058492677455,85.319574392342
4.545454545454546,1.6748379905292268,85.35678512183276
4.581818181818182,1.6886237425069908,85.39340873965008
4.618181818181818,1.7024157512723264,85.42945899560347
4.654545454545454,1.7162140194863582,85.46494921436256
4.6909090909090905,1.7300185498096994,85.49989231172857
4.7272727272727275,1.7438293449024513,85.53430081016553
4.763636363636364,1.757646407424204,85.56818685363027
4.8,1.7714697400340924,85.60156222173791
4.836363636363636,1.7852993453906834,85.63443834329712
4.872727272727273,1.7991352261521456,85.66682630924771
4.909090909090909,1.8129773849760795,85.69873688503067
4.945454545454545,1.8268258245194602,85.73018052242008
4.9818181818181815,1.8406805474388648,85.76116737084332
5.0181818181818185,1.854541556390302,85.79170728821556
5.054545454545455,1.8684088540292692,85.82180985131248
5.090909090909091,1.8822824430107516,85.85148436570397
5.127272727272727,1.8961623259891098,85.88073987527038
5.163636363636364,1.9100485056181356,85.90958517132155
5.2,1.9239409845512228,85.93802880133781
5.236363636363636,1.9378397654411401,85.96607907735101
5.2727272727272725,1.9517448509399742,85.99374408398285
5.3090909090909095,1.9656562436994705,86.02103168615665
5.345454545454546,1.9795739463706354,86.04794953649795
5.381818181818182,1.9934979616039072,86.07450508243836
5.418181818181818,2.007428292049269,86.10070557303662
5.454545454545454,2.0213649403560225,86.12655806552958
5.490909090909091,2.0353079091729,86.15206943162596
5.527272727272727,2.049257201148066,86.17724636355402
5.5636363636363635,2.0632128189290597,86.20209537987476
5.6,2.0771747651627948,86.22662283107081
5.636363636363637,2.0911430424957302,86.25083490492132
5.672727272727273,2.1051176535734726,86.27473763167204
5.709090909090909,2.1190986010412303,86.29833688900992
5.745454545454545,2.133085887543473,86.3216384068506
5.781818181818182,2.1470795157241014,86.34464777194695
5.818181818181818,2.1610794882263917,86.36737043232652
5.8545454545454545,2.1750858076928807,86.38981170156502
5.890909090909091,2.1890984767655937,86.41197676290328
5.927272727272728,2.2031174980858736,86.4338706732137
5.963636363636364,2.2171428742944386,86.45549836682325
6.0,2.2311746080312673,86.47686465919844
6.036363636363636,2.2452127019357704,86.49797425049842
6.072727272727272,2.259257158646676,86.51883172900145
6.109090909090909,2.2733079808020875,86.53944157441019
6.1454545454545455,2.287365171039255,86.5598081610405
6.181818181818182,2.3014287319950313,86.57993576089866
6.218181818181818,2.315498666305416,86.59982854665174
6.254545454545455,2.329574976605727,86.61949059449479
6.290909090909091,2.3436576655306,86.63892588691984
6.327272727272727,2.357746735713988,86.65813831538989
6.363636363636363,2.37184218978922,86.67713168292208
6.4,2.3859440303888277,86.69590970658345
6.4363636363636365,2.400052260144605,86.71447601990279
6.472727272727273,2.414166881687777,86.73283417520177
6.509090909090909,2.4282878976487154,86.75098764584858
6.545454545454546,2.442415310657111,86.76893982843693
6.581818181818182,2.456549123341915,86.78669404489351
6.618181818181818,2.470689338331397,86.80425354451626
6.654545454545454,2.4848359582529724,86.82162150594658
6.6909090909090905,2.498988985733547,86.83880103907738
6.7272727272727275,2.5131484233989454,86.85579518689997
6.763636363636364,2.5273142738745378,86.87260692729159
6.8,2.541486539784785,86.88923917474608
6.836363636363636,2.555665223753408,86.90569478204974
